codigo_dane,municipio,departamento,nombre_festival,date_start,date_end,year,descripcion,sitio_1,maps_1,sitio_2,maps_2,sitio_3,maps_3,hotel_1,wa_1,hotel_2,wa_2,hotel_3,wa_3,source_type,verified
"76233","","","Fiestas de Dagua","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76243","","","Fiestas de El Águila","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76246","","","Fiestas de El Cairo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76248","","","Fiestas de El Cerrito","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76250","","","Fiestas de El Dovio","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76275","","","Fiestas de Florida","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76306","","","Fiestas de Ginebra","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76364","","","Fiestas de Jamundí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76377","","","Fiestas de La Cumbre","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76400","","","Fiestas de La Unión","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76403","","","Fiestas de La Victoria","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76497","","","Fiestas de Obando","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76520","","","Fiestas de Palmira","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76563","","","Fiestas de Pradera","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76606","","","Fiestas de Restrepo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76616","","","Fiestas de Riofrío","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76622","","","Fiestas de Roldanillo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76670","","","Fiestas de San Pedro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76736","","","Fiestas de Sevilla","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76823","","","Fiestas de Toro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76828","","","Fiestas de Trujillo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76834","","","Fiestas de Tuluá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05652","","","Fiestas de San Francisco","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05656","","","Fiestas de San Jerónimo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05658","","","Fiestas de San José de La Montaña","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05659","","","Fiestas de San Juan de Urabá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05660","","","Fiestas de San Luis","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05664","","","Fiestas de San Pedro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05665","","","Fiestas de San Pedro de Uraba","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05667","","","Fiestas de San Rafael","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05670","","","Fiestas de San Roque","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05679","","","Fiestas de Santa Bárbara","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05686","","","Fiestas de Santa Rosa de Osos","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05690","","","Fiestas de Santo Domingo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05697","","","Fiestas de El Santuario","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05736","","","Fiestas de Segovia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05756","","","Fiestas de Sonson","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05761","","","Fiestas de Sopetrán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05789","","","Fiestas de Támesis","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05790","","","Fiestas de Tarazá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05792","","","Fiestas de Tarso","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05809","","","Fiestas de Titiribí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05819","","","Fiestas de Toledo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05837","","","Fiestas de Turbo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05842","","","Fiestas de Uramita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05847","","","Fiestas de Urrao","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05854","","","Fiestas de Valdivia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05858","","","Fiestas de Vegachí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05861","","","Fiestas de Venecia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05873","","","Fiestas de Vigía del Fuerte","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05885","","","Fiestas de Yalí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05887","","","Fiestas de Yarumal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05890","","","Fiestas de Yolombó","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05893","","","Fiestas de Yondó","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"88564","","","Fiestas de Providencia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91263","","","Fiestas de El Encanto","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91405","","","Fiestas de La Chorrera","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91407","","","Fiestas de La Pedrera","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91430","","","Fiestas de La Victoria","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91530","","","Fiestas de Puerto Alegría","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91536","","","Fiestas de Puerto Arica","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91540","","","Fiestas de Puerto Nariño","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91669","","","Fiestas de Puerto Santander","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91798","","","Fiestas de Tarapacá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"94343","","","Fiestas de Barranco Minas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"94663","","","Fiestas de Mapiripana","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"94883","","","Fiestas de San Felipe","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"94884","","","Fiestas de Puerto Colombia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"94885","","","Fiestas de La Guadalupe","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"94886","","","Fiestas de Cacahual","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"94887","","","Fiestas de Pana Pana","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"94888","","","Fiestas de Morichal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"95015","","","Fiestas de Calamar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"95025","","","Fiestas de El Retorno","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"95200","","","Fiestas de Miraflores","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"97161","","","Fiestas de Caruru","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"97511","","","Fiestas de Pacoa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"97666","","","Fiestas de Taraira","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91001","","","Fiestas de Leticia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
