codigo_dane,departamento,municipio,mandatario,correo,fuente
68276,Santander,Floridablanca,JOSÉ FERNANDO SÁNCHEZ CARVAJAL,alcalde@floridablanca.gov.co,Hoja 3
68296,Santander,Galán,SOFIA MEDINA SERRANO,contactenos@galan-santander.gov.co,Hoja 3
68298,Santander,Gambita,LUIS EMIRO PEDRAZA SALAZAR,alcaldia@gambita-santander.gov.co,Hoja 3
68307,Santander,Girón,CAMPO ELÍAS RAMÍREZ PADILLA,contactenos@giron-santander.gov.co,Hoja 3
68318,Santander,Guaca,ANGEL FERNEY VILLAMIZAR VILLAMIZAR,contactenos@guaca-santander.gov.co,Hoja 3
68320,Santander,Guadalupe,GUSTAVO FRANCO GÓMEZ,contactenos@guadalupe-santander.gov.co,Hoja 3
68322,Santander,Guapotá,EDISSON ARLEY CORTES VALLEJO,alcaldia@guapota-santander.gov.co,Hoja 3
68324,Santander,Guavatá,JOSÉ JOAQUIN CUBIDES ARIZA,alcaldia@guavata-santander.gov.co,Hoja 3
68327,Santander,Güepsa,HERNANDO FONTECHA AMADO,alcaldia@guepsa-santander.gov.co,Hoja 3
68344,Santander,Hato,JAVIER MORALES SÁNCHEZ,contactenos@hato-santander.gov.co,Hoja 3
68368,Santander,Jesús María,FREINER LEONEL FARFAN LAMUS,alcaldia@jesusmaria-santander.gov.co,Hoja 3
68370,Santander,Jordán,JULIAN ALBERTO MUÑOZ RUIZ,contactenos@jordan-santander.gov.co,Hoja 3
68377,Santander,La Belleza,YINETHA NARIOTH TELLEZ PÉREZ,alcaldia@labelleza-santander.gov.co,Hoja 3
68385,Santander,Landázuri,CARLOS ANDRÉS MORALES QUIROGA,alcaldia@landazuri-santander.gov.co,Hoja 3
68397,Santander,La Paz,CIELO CARYN DIAZ AMADO,contactenos@lapaz-santander.gov.co,Hoja 3
68406,Santander,Lebríja,GABRIEL MARTÍNEZ CALDERÓN,alcaldia@lebrija-santander.gov.co,Hoja 3
68418,Santander,Los Santos,DIEGO ARMANDO MENDOZA ARENAS,alcaldia@lossantos-santander.gov.co,Hoja 3
68425,Santander,Macaravita,SERGIO ANDRÉS PAEZ VÁSQUEZ,contactenos@macaravita-santander.gov.co,Hoja 3
68432,Santander,Málaga,RUBEN DARÍO MORENO MENDEZ,alcaldia@malaga-santander.gov.co,Hoja 3
68444,Santander,Matanza,MONICA STELLA GONZÁLEZ HERNÁNDEZ,contactenos@matanza-santander.gov.co,Hoja 3
68464,Santander,Mogotes,LEIDY JOHANA ALMEIDA BALCARCEL,contactenos@mogotes-santander.gov.co,Hoja 3
68468,Santander,Molagavita,LUIS ARNULFO RAMÍREZ LÓPEZ,alcaldia@molagavita-santander.gov.co,Hoja 3
68498,Santander,Ocamonte,SERGIO ANDRÉS CHACÓN REYES,alcaldia@ocamonte-santander.gov.co,Hoja 3
68500,Santander,Oiba,ELKIN ALFONSO REYES PLATA,contactenos@oiba-santander.gov.co,Hoja 3
68502,Santander,Onzaga,JUAN FERNANDO CACERES NAVAS,alcaldia@onzaga-santander.gov.co,Hoja 3
68522,Santander,Palmar,CRISTIAN ANDRÉS SALAS CALA,contactenos@palmar-santander.gov.co,Hoja 3
68524,Santander,Palmas del Socorro,JORGE CABALLERO RODRÍGUEZ,alcaldia@palmasdelsocorro-santander.gov.co,Hoja 3
68533,Santander,Páramo,MAURICIO GAMEZ HERNÁNDEZ,alcaldia@paramo-santander.gov.co,Hoja 3
68547,Santander,Piedecuesta,OSCAR JAVIER SANTOS GALVIS,contacto@alcaldiadepiedecuesta.gov.co,Hoja 3
68549,Santander,Pinchote,MIGUEL JOVANNY TRIANA RODRÍGUEZ,contactenos@pinchote-santander.gov.co,Hoja 3
68572,Santander,Puente Nacional,YICELA PARDO MARTÍNEZ,alcaldia@puentenacional-santander.gov.co,Hoja 3
68573,Santander,Puerto Parra,DIECTSEN TELLEZ CADAVID,contactenos@puertoparra-santander.gov.co,Hoja 3
68575,Santander,Puerto Wilches,JOSÉ ELÍAS MUÑOZ PÉREZ,contactenos@puertowilches-santander.gov.co,Hoja 3
68615,Santander,Rionegro,HÉCTOR JOHANNY SANTANA MUÑOZ,contactenos@rionegro-santander.gov.co,Hoja 3
68655,Santander,Sabana de Torres,DARÍO BUCHENICOW CABALLERO CHIQUILLO,despachoalcalde@sabanadetorres-santander.gov.co,Hoja 3
68669,Santander,San Andrés,FREDY ANTONIO RAMÍREZ ORTIZ,contactenos@sanandres-santander.gov.co,Hoja 3
68673,Santander,San Benito,PEDRO JOSÉ ARDILA TELLEZ,contactenos@sanbenito-santander.gov.co,Hoja 3
68679,Santander,San Gil,EDGAR ORLANDO PINZÓN ROJAS,privada@sangil.gov.co,Hoja 3
68682,Santander,San Joaquín,EMILTON DARÍO PÉREZ PRADA,alcaldia@sanjoaquin-santander.gov.co,Hoja 3
68684,Santander,San José de Miranda,GERMAN ABILIO MORENO ESTUPIÑAN,contactenos@sanjosedemiranda-santander.gov.co,Hoja 3
68686,Santander,San Miguel,JHON JAIRO SANDOVAL SANDOVAL,contactenos@sanmiguel-santander.gov.co,Hoja 3
68689,Santander,San Vicente de Chucurí,OSCAR MAURICIO SANMIGUEL RODRÍGUEZ,despacho@sanvicentedechucuri-santander.gov.co,Hoja 3
68705,Santander,Santa Bárbara,ELKIN MAURICIO ORTEGA BARBOSA,contactenos@santabarbara-santander.gov.co,Hoja 3
68720,Santander,Santa Helena del Opón,,,
68745,Santander,Simacota,HEYBER LEONARDO BELTRÁN,alcaldia@simacota-santander.gov.co,Hoja 3
68755,Santander,Socorro,ANGEL ANTONIO ACEVEDO MARTÍNEZ,alcaldia@socorro-santander.gov.co,Hoja 3
68770,Santander,Suaita,LUIS ALONSO PULIDO RANGEL,alcaldia@suaita-santander.gov.co,Hoja 3
68773,Santander,Sucre,NELCY TELLEZ MARIN,contactenos@sucre-santander.gov.co,Hoja 3
68780,Santander,Suratá,ECXON JERONIMO PABON VEGA,alcaldia@surata-santander.gov.co,Hoja 3
68820,Santander,Tona,JESUS SANTIAGO GUTIÉRREZ LEAL,alcaldia@tona-santander.gov.co,Hoja 3
68855,Santander,Valle de San José,LUIS EDUARDO RUEDA CHAVES,contactenos@valledesanjose-santander.gov.co,Hoja 3
68861,Santander,Vélez,ORLANDO ARIZA ARIZA,contactenos@velez-santander.gov.co,Hoja 3
68867,Santander,Vetas,ANGELICA MARÍA GARCIA RODRÍGUEZ,contactenos@vetas-santander.gov.co,Hoja 3
68872,Santander,Villanueva,JOSÉ LUIS GÓMEZ MANCILLA,contactenos@villanueva-santander.gov.co,Hoja 3
68895,Santander,Zapatoca,JESUS ANTONIO ACEVEDO SOLANO,contactenos@zapatoca-santander.gov.co,Hoja 3
70001,Sucre,Sincelejo,YAHIR FERNANDO ACUÑA CARDALES,contactenos@sincelejo.gov.co,Hoja 3
70110,Sucre,Buenavista,JOSÉ NICOLAS ARRIETA GUZMÁN,contacto@buenavista-sucre.gov.co,Hoja 3
70124,Sucre,Caimito,LUCY ESTER BUELVAS MARTINEZ,alcaldia@caimito-sucre.gov.co,Hoja 3
70204,Sucre,Coloso,DAGER MANRIQUE PATERNINA ALQUERQUE,contactenos@coloso-sucre.gov.co,Hoja 3
70215,Sucre,Corozal,BAYRÓN JOAQUIN OSPINA TRESPALACIO,alcaldia@corozal-sucre.gov.co,Hoja 3
70221,Sucre,Coveñas,NETSKY FERIA MORENO,alcaldia@covenas-sucre.gov.co,Hoja 3
70230,Sucre,Chalán,JORGE DAVID MENDEZ VANEGAS,contactenos@chalan-sucre.gov.co,Hoja 3
70233,Sucre,El Roble,CARLOS ALBERTO SALGADO ATENCIA,contactenos@elroble-sucre.gov.co,Hoja 3
70235,Sucre,Galeras,JAVIER ISAAC CASTRO JIMENEZ,contactenos@galeras-sucre.gov.co,Hoja 3
70265,Sucre,Guaranda,NOLBERTO BELTRAN BUENO,contactenos@guaranda-sucre.gov.co,Hoja 3
70400,Sucre,La Unión,HERNANDO ANDRES VERGARA RICARDO,contactenos@launion-sucre.gov.co,Hoja 3
70418,Sucre,Los Palmitos,GABRIEL FEDERICO REY MUSA,alcaldia@lospalmitos-sucre.gov.co,Hoja 3
70429,Sucre,Majagual,LUIS GERMAN SAMPAYO MANRIQUE,contactenos@majagual-sucre.gov.co,Hoja 3
70473,Sucre,Morroa,LUIS GERMAN RODRÍGUEZ DOMINGUEZ,alcaldia@morroa-sucre.gov.co,Hoja 3
70508,Sucre,Ovejas,MARIO RAFAEL RICARDO RODRÍGUEZ,contactenos@ovejas-sucre.gov.co,Hoja 3
70523,Sucre,Palmito,,,
70670,Sucre,Sampués,JAVIER ANDRÉS GENEY PÉREZ,alcaldia@sampues-sucre.gov.co,Hoja 3
70678,Sucre,San Benito Abad,EDGARDO DANIEL DE LA OSSA DIAZ,alcaldia@sanbenitoabad-sucre.gov.co,Hoja 3
70702,Sucre,San Juan de Betulia,ROBERTO CARLOS ORTEGA ALDANA,contactenos@sanjuandebetulia-sucre.gov.co,Hoja 3
70708,Sucre,San Marcos,ARNULFO MIGUEL ORTEGA LÓPEZ,contactenos@sanmarcos-sucre.gov.co,Hoja 3
70713,Sucre,San Onofre,MARTA CECILIA CANTILLO MARTINEZ,contactenos@sanonofre-sucre.gov.co,Hoja 3
70717,Sucre,San Pedro,GERMAN JUNIOR MANJARRES HERNÁNDEZ,alcaldia@sanpedro-sucre.gov.co,Hoja 3
70742,Sucre,San Luis de Sincé,,,
70771,Sucre,Sucre,ASSAD ELIAS CURE HERNÁNDEZ,contactenos@sucre-sucre.gov.co,Hoja 3
70820,Sucre,Santiago de Tolú,WILMER ANTONIO PÉREZ PÉREZ,alcaldia@santiagodetolu-sucre.gov.co,Hoja 3
70823,Sucre,Tolú Viejo,,,
73001,Tolima,Ibagué,JOHANA XIMENA ARANDA RIVERA,alcalde@ibague.gov.co,Hoja 3
73024,Tolima,Alpujarra,DAVID RAMIRO TOVAR GUERRERO,alcaldia@alpujarra-tolima.gov.co,Hoja 3
73026,Tolima,Alvarado,HENRY JULIAN RAMÍREZ ÁLVAREZ,alcaldia@alvarado-tolima.gov.co,Hoja 3
73030,Tolima,Ambalema,MARCO TULIO VELÁSQUEZ PULIDO,contactenos@ambalema-tolima.gov.co,Hoja 3
73043,Tolima,Anzoátegui,FERNEY PAVON BELTRÁN,alcaldia@anzoatequi-tolima.gov.co,Hoja 3
73055,Tolima,Armero,MAURICIO CUELLAR ARIAS,contactenos@armeroguayabal-tolima.gov.co,Hoja 3
73067,Tolima,Ataco,HÉCTOR FABIO MUÑOZ BRIÑEZ,alcaldia@ataco-tolima.gov.co,Hoja 3
73124,Tolima,Cajamarca,CAMILO ERNESTO VALENCIA AGUDELO,alcaldia@cajamarca-tolima.gov.co,Hoja 3
73148,Tolima,Carmen de Apicalá,LUIS ANGEL GUTIÉRREZ ORTIZ,contactenos@carmendeapicala-tolima.gov.co,Hoja 3
73152,Tolima,Casabianca,WILLIAN CARDONA OROZCO,alcaldia@casabianca-tolima.gov.co,Hoja 3
73168,Tolima,Chaparral,HELVER GONZÁLEZ MORA,alcaldia@chaparral-tolima.gov.co,Hoja 3
73200,Tolima,Coello,SANTIAGO HERRERA YEPES,contactenos@coello-tolima.gov.co,Hoja 3
73217,Tolima,Coyaima,OSWALDO MAURICIO ALAPE ARIAS,contactenos@coyaima-tolima.gov.co,Hoja 3
73226,Tolima,Cunday,WILLIAM ESCOBAR LÓPEZ,contactenos@cunday-tolima.gov.co,Hoja 3
73236,Tolima,Dolores,JOHN ARMANDO VERGEL RODRÍGUEZ,contactenos@dolores-tolima.gov.co,Hoja 3
73268,Tolima,Espinal,WILSON GUTIÉRREZ MONTAÑA,contactenos@elespinal-tolima.gov.co,Hoja 3
73270,Tolima,Falan,FORNEY MUNEVAR MONSALVE,alcaldia@falan-tolima.gov.co,Hoja 3
73275,Tolima,Flandes,ANA JUDITH GAMBOA MANTILLA,Contactenos@flandes-tolima.gov.co,Hoja 3
73283,Tolima,Fresno,CARLOS ENRIQUE QUIROGA CALDERÓN,contactenos@fresno-tolima.gov.co,Hoja 3
73319,Tolima,Guamo,ÁLVARO AUGUSTO PRADA RUEDA,alcaldia@elguamo-tolima.gov.co,Hoja 3
73347,Tolima,Herveo,GINA VANESA SILVA BURITICA,alcaldia@herveo-tolima.gov.co,Hoja 3
73349,Tolima,Honda,JUAN ENRIQUE RONDON GARCIA,alcaldia@honda-tolima.gov.co,Hoja 3
73352,Tolima,Icononzo,HUGO NELSON JIMÉNEZ QUINCHE,alcaldia@icononzo-tolima.gov.co,Hoja 3
73408,Tolima,Lérida,LUIS CARLOS AMEZQUITA CARDENAS,alcaldia@lerida-tolima.gov.co,Hoja 3
73411,Tolima,Líbano,BEATRIZ VALENCIA GÓMEZ,contactenos@libano-tolima.gov.co,Hoja 3
73443,Tolima,Mariquita,MARTHA LUCIA AMAYA DIAZ,contactenos@sansebastiandemariquita-tolima.gov.co,Hoja 3
73449,Tolima,Melgar,RODRIGO HERNÁNDEZ LOZANO,contactenos@melgar-tolima.gov.co,Hoja 3
73461,Tolima,Murillo,MARÍA CAMILA SÁNCHEZ VELÁSQUEZ,alcaldia@murillo-tolima.gov.co,Hoja 3
73483,Tolima,Natagaima,ASTRID PAVA YARA,alcaldia@natagaima-tolima.gov.co,Hoja 3
73504,Tolima,Ortega,DIEGO ARBEY MATIZ GARZÓN,despachoalcalde@ortega-tolima.gov.co,Hoja 3
73520,Tolima,Palocabildo,LEONARDO MALDONADO SANCHEZ,alcaldia@palocabildo-tolima.gov.co,Hoja 3
73547,Tolima,Piedras,JOHN ALEXANDER PINZON HERNÁNDEZ,alcaldia@piedras-tolima.gov.co,Hoja 3
73555,Tolima,Planadas,JUAN CAMILO HUEJE RIBERA,alcaldia@planadas-tolima.gov.co,Hoja 3
73563,Tolima,Prado,JOSÉ JADEL FLOREZ SERRATO,alcaldia@prado-tolima.gov.co,Hoja 3
73585,Tolima,Purificación,JUAN CARLOS BESSOLO MONTAÑA,contactenos@purificacion-tolima.gov.co,Hoja 3
73616,Tolima,Rioblanco,DANIEL EDUARDO RODRÍGUEZ RAYO,alcaldia@rioblanco-tolima.gov.co,Hoja 3
73622,Tolima,Roncesvalles,EDISSON EDUARDO GRAJALES GUTIÉRREZ,alcaldia@roncesvalles-tolima.gov.co,Hoja 3
73624,Tolima,Rovira,VÍCTOR ALFONSO GUALTERO GÓMEZ,alcaldemunicipal@rovira-tolima.gov.co,Hoja 3
73671,Tolima,Saldaña,HERNÁN RIVERA,alcaldia@saldana-tolima.gov.co,Hoja 3
73675,Tolima,San Antonio,JOSÉ DAYLER LASSO MOSQUERA,alcaldia@sanantonio-tolima.gov.co,Hoja 3
73678,Tolima,San Luis,RICARDO ANDRÉS ACOSTA SALAS,alcaldia@sanluis-tolima.gov.co,Hoja 3
73686,Tolima,Santa Isabel,DIANA MAGALY CARO GALINDO,contactenos@santaisabel-tolima.gov.co,Hoja 3
73770,Tolima,Suárez,CONSUELO AVILES ALDANA,alcaldia@suarez-tolima.gov.co,Hoja 3
73854,Tolima,Valle de San Juan,JOHN ANDERSON BONILLA CORTES,contactenos@valledesanjuan-tolima.gov.co,Hoja 3
73861,Tolima,Venadillo,ROLANDO GÓMEZ REYES,alcaldia@venadillo-tolima.gov.co,Hoja 3
73870,Tolima,Villahermosa,IVAN MAURICIO PULIDO RODRÍGUEZ,contactenos@villahermosa-tolima.gov.co,Hoja 3
73873,Tolima,Villarrica,JAVIER ORLANDO MONTILLA ORTIZ,contactenos@villarrica-tolima.gov.co,Hoja 3
76001,Valle Del Cauca,Cali,ÁLVARO ALEJANDRO EDER GARCES,alcalde@cali.gov.co,Hoja 3
76020,Valle Del Cauca,Alcalá,JAVIER ANDRÉS HERRERA HURTADO,contactenos@alcala-valle.gov.co,Hoja 3
76036,Valle Del Cauca,Andalucía,FERNANDO GIRON VANDERHUK,contactenos@andalucia-valle.gov.co,Hoja 3
76041,Valle Del Cauca,Ansermanuevo,LUBIN RAMÍREZ PEÑA,contactenos@ansermanuevo-valle.gov.co,Hoja 3
76054,Valle Del Cauca,Argelia,WILSON VANEGAS VILLA,alcaldia@argelia-valle.gov.co,Hoja 3
76100,Valle Del Cauca,Bolívar,JULIAN MURIEL ANDRADE,alcaldia@bolivar-valle.gov.co,Hoja 3
76109,Valle Del Cauca,Buenaventura,LIGIA DEL CARMEN CÓRDOBA MARTÍNEZ,alcalde@buenaventura.gov.co,Hoja 3
76111,Valle Del Cauca,Guadalajara de Buga,KAROL VANESSA MARTINEZ SILVA,contactenos@guadalajaradebuga-valle.gov.co,Hoja 3
76113,Valle Del Cauca,Bugalagrande,JORGE ELIECER ROJAS,contactenos@bugalagrande-valle.gov.co,Hoja 3
76122,Valle Del Cauca,Caicedonia,LILIANA PATRICIA FERNANDEZ DUQUE,alcaldia@caicedonia-valle.gov.co,Hoja 3
76126,Valle Del Cauca,Calima,ALEJANDRO ANTONIO CADAVID PINILLA,contactenos@calimaeldarien-valle.gov.co,Hoja 3
76130,Valle Del Cauca,Candelaria,GESSICA VALLEJO VALENCIA,alcaldia@candelaria-valle.gov.co,Hoja 3
76147,Valle Del Cauca,Cartago,JUAN DAVID PIEDRAHITA LÓPEZ,despacho@cartago.gov.co,Hoja 3
76233,Valle Del Cauca,Dagua,KAROL VILLAREJO,contactenos@dagua-valle.gov.co,Hoja 3
76243,Valle Del Cauca,El Águila,ANDRÉS FERNANDO HERRERA DUQUE,gobierno@elaguila-valle.gov.co,Hoja 3
76246,Valle Del Cauca,El Cairo,ORLAIN SALAZAR RAMÍREZ,contactenos@elcairo-valle.gov.co,Hoja 3
76248,Valle Del Cauca,El Cerrito,JOSÉ ARLES TOBON GIRON,alcaldia@elcerrito-valle.gov.co,Hoja 3
76250,Valle Del Cauca,El Dovio,HECTOR ENRIQUE DE LA TORRE BENITEZ,contactenos@eldovio-valle.gov.co,Hoja 3
76275,Valle Del Cauca,Florida,DIMAS ANTONIO MARTINEZ TORO,contactenos@florida-valle.gov.co,Hoja 3
76306,Valle Del Cauca,Ginebra,JESÚS FERNANDO MARTINEZ CARDONA,contactenos@ginebra-valle.gov.co,Hoja 3
76318,Valle Del Cauca,Guacarí,LEONOR ABADIA BENITEZ,alcaldia@guacari-valle.gov.co,Hoja 3
76364,Valle Del Cauca,Jamundí,PAOLA ANDREA CASTILLO GUTIÉRREZ,despacho1@jamundi.gov.co,Hoja 3
76377,Valle Del Cauca,La Cumbre,VÍCTOR ALFONSO COLLAZOS CIFUENTES,contactenos@lacumbre-valle.gov.co,Hoja 3
76400,Valle Del Cauca,La Unión,GERMAN ALFONSO VILLAQUIRAN HURTADO,alcaldia@launion-valle.gov.co,Hoja 3
76403,Valle Del Cauca,La Victoria,MARCO AURELIO CARDONA ORTIZ,alcaldia@lavictoria-valle.gov.co,Hoja 3
76497,Valle Del Cauca,Obando,DIEGO ARMANDO ORTIZ BUITRAGO,alcaldia@obando-valle.gov.co,Hoja 3
76520,Valle Del Cauca,Palmira,VÍCTOR MANUEL RAMOS VERGARA,ventanillaunica@palmira.gov.co,Hoja 3
76563,Valle Del Cauca,Pradera,FRANCISCO JAVIER GUZMÁN FIGUEROA,contactenos@pradera-valle.gov.co,Hoja 3
76606,Valle Del Cauca,Restrepo,LUIS EDILMER ORTEGA MENESES,contactenos@restrepo-valle.gov.co,Hoja 3
76616,Valle Del Cauca,Riofrío,VIVIANA PATRICIA MENA ZAPATA,contactenos@riofrio-valle.gov.co,Hoja 3
76622,Valle Del Cauca,Roldanillo,JAIME RIOS ÁLVAREZ,despachoalcalde@roldanillo-valle.gov.co,Hoja 3
76670,Valle Del Cauca,San Pedro,DIEGO FERNANDO MENDOZA TASCON,alcaldia@sanpedro-valle.gov.co,Hoja 3
76736,Valle Del Cauca,Sevilla,MANUEL FELIPE QUINTERO CEBALLOS,contactenos@sevilla-valle.gov.co,Hoja 3
76823,Valle Del Cauca,Toro,JHON FREDY VALENCIA BEDOYA,alcaldia@toro-valle.gov.co,Hoja 3
76828,Valle Del Cauca,Trujillo,JOSÉ LUIS DUQUE CASTAÑO,alcaldia@trujillo-valle.gov.co,Hoja 3
76834,Valle Del Cauca,Tuluá,GUSTAVO ADOLFO VÉLEZ ROMÁN,alcalde@tulua.gov.co,Hoja 3
76845,Valle Del Cauca,Ulloa,MIGUEL ANTONIO MATEUS BEDOYA,contactenos@ulloa-valle.gov.co,Hoja 3
76863,Valle Del Cauca,Versalles,ALBA MARINA GÓMEZ ANGEL,alcaldia@versalles.gov.co,Hoja 3
76869,Valle Del Cauca,Vijes,OSCAR FERNANDO MUÑOZ PERLAZA,alcaldia@vijes-valle.gov.co,Hoja 3
76890,Valle Del Cauca,Yotoco,LUIS MARIO VALENS BEDOYA,contactenos@yotoco-valle.gov.co,Hoja 3
76892,Valle Del Cauca,Yumbo,EDGAR ALEXANDER RUIZ GARCÍA,contactenos@yumbo.gov.co,Hoja 3
76895,Valle Del Cauca,Zarzal,ALEXANDER GÓMEZ SALAZAR,alcaldia@zarzal-valle.gov.co,Hoja 3
81001,Arauca,Arauca,JUAN ALFREDO QUENZA RAMOS,alcalde@arauca-arauca.gov.co,Hoja 3
81065,Arauca,Arauquita,LUIS FERNANDO PANQUEVA TORRES,despacho@arauquita-arauca.gov.co,Hoja 3
81220,Arauca,Cravo Norte,NILSON NORFAIDE CASTILLO CISNEROS,alcaldia@cravonorte-arauca.gov.co,Hoja 3
81300,Arauca,Fortul,FREDY GARCÍA HERNÁNDEZ,alcaldia@fortul-arauca.gov.co,Hoja 3
81591,Arauca,Puerto Rondón,HENRY ARLEY GALLARDO LÓPEZ,alcaldia@puertorondon-arauca.gov.co,Hoja 3
81736,Arauca,Saravena,JUAN IGNACIO CIFUENTES SANTOS,alcaldia@saravena-arauca.gov.co,Hoja 3
81794,Arauca,Tame,MIGUEL ÁNGEL BASTOS MORALES,alcaldia@tame-arauca.gov.co,Hoja 3
85001,Casanare,Yopal,MARCO TULIO RUIZ RIAÑO,alcaldia@yopal-casanare.gov.co,Hoja 3
85010,Casanare,Aguazul,NELSON ENRIQUE CAMACHO CAICEDO,contactenos@aguazul-casanare.gov.co,Hoja 3
85015,Casanare,Chameza,BERNARDO PÉREZ FONSECA,contactenos@chameza-casanare.gov.co,Hoja 3
85125,Casanare,Hato Corozal,LUDY TATIANA PIRABAN GUTIÉRREZ,despacho@hatocorozal-casanare.gov.co,Hoja 3
85136,Casanare,La Salina,REYNALDO EMEL CHAPARRO DIAZ,despacho@lasalina-casanare.gov.co,Hoja 3
85139,Casanare,Maní,FERNEY CHAPARRO PERDOMO,contactenos@mani-casanare.gov.co,Hoja 3
85162,Casanare,Monterrey,HUGO ALEJANDRO BALLESTEROS RIVERA,alcaldia@monterrey-casanare.gov.co,Hoja 3
85225,Casanare,Nunchía,YEISON ROMALDO GUICON BARRERA,alcaldia@nunchia-casanare.gov.co,Hoja 3
85230,Casanare,Orocué,ANDERSON SALVADOR BERNAL TELLO,alcaldia@orocue-casanare.gov.co,Hoja 3
85250,Casanare,Paz de Ariporo,JORGE CAMILO ABRIL TARACHE,contactenos@pazdeariporo-casanare.gov.co,Hoja 3
85263,Casanare,Pore,JORGE EZEQUIEL GARZÓN,alcaldia@pore-casanare.gov.co,Hoja 3
85279,Casanare,Recetor,DIEGO ALBERTO PEÑA CRUZ,contactenos@recetor-casanare.gov.co,Hoja 3
85300,Casanare,Sabanalarga,CARLOS EFRÉN ESPINOSA BERNAL,alcaldia@sabanalarga-casanare.gov.co,Hoja 3
85315,Casanare,Sácama,FREDY YOVANI AVELLANEDA LIZARAZO,alcaldia@sacama-casanare.gov.co,Hoja 3
85325,Casanare,San Luis de Palenque,EDIBER VÁSQUEZ RINCÓN,gobierno@sanluisdepalenque-casanare.gov.co,Hoja 3
85400,Casanare,Támara,WILLIAM FERNANDO FORERO BENÍTEZ,contactenos@tamara-casanare.gov.co,Hoja 3
85410,Casanare,Tauramena,JAVIER AUGUSTO ÁLVAREZ ALFONSO,despachoalcalde@tauramena-casanare.gov.co,Hoja 3
85430,Casanare,Trinidad,DAMARIS ABRIL FUENTES,alcaldia@trinidad-casanare.gov.co,Hoja 3
85440,Casanare,Villanueva,HÉCTOR FERNANDO VIZCAINO CAGUEÑO,alcaldia@villanueva-casanare.gov.co,Hoja 3
86001,Putumayo,Mocoa,CARLOS HUGO PIEDRAHITA PÉREZ,contactenos@mocoa-putumayo.gov.co,Hoja 3
86219,Putumayo,Colón,JINNETH VALENTINA TORRES MONTERO,alcaldia@colon-putumayo.gov.co,Hoja 3
86320,Putumayo,Orito,EDINSON HUMBERTO RAMÍREZ DELGADO,despacho@orito-putumayo.gov.co,Hoja 3
86568,Putumayo,Puerto Asís,JORGE HERLINTO GARCÍA LÓPEZ,alcaldia@puertoasis-putumayo.gov.co,Hoja 3
86569,Putumayo,Puerto Caicedo,EDERTH ADRIÁN IBARRA OLIVA,contactenos@puertocaicedo-putumayo.gov.co,Hoja 3
86571,Putumayo,Puerto Guzmán,MIGUEL ANGEL MUÑOZ GÓMEZ,contactenos@puertoguzman-putumayo.gov.co,Hoja 3
86573,Putumayo,Leguízamo,,,
86749,Putumayo,Sibundoy,CAMILO FERNANDO PABON GONZÁLEZ,contactenos@sibundoy-santander.gov.co,Hoja 3
86755,Putumayo,San Francisco,OSCAR JAVIER ESCOBAR BRAVO,alcaldia@sanfrancisco-putumayo.gov.co,Hoja 3
86757,Putumayo,San Miguel,JOSÉ JAIRO LÓPEZ MELO,contactenos@sanmiguel-putumayo.gov.co,Hoja 3
86760,Putumayo,Santiago,FRANKLIN LIBARDO BENAVIDES REVELO,contacto@santiago-putumayo.gov.co,Hoja 3
86865,Putumayo,Valle del Guamuez,JEURIN ZAN MENESES GÓMEZ,alcaldia@valledelguamuez-putumayo.gov.co,Hoja 3
86885,Putumayo,Villagarzón,LUIS EDUARDO GARCIA FRANCO,contactenos@villagarzon-putumayo.gov.co,Hoja 3
88001,Archipiélago De San Andrés,San Andrés,,,
88564,Archipiélago De San Andrés,Providencia,,,
91001,Amazonas,Leticia,ELQUIN JADRIAN UNI HEREDIA,alcaldia@leticia-amazonas.gov.co,Hoja 3
91263,Amazonas,El Encanto,,,
91405,Amazonas,La Chorrera,,,
91407,Amazonas,La Pedrera,,,
91430,Amazonas,La Victoria,,,
91460,Amazonas,Miriti - Paraná,,,
91530,Amazonas,Puerto Alegría,,,
91536,Amazonas,Puerto Arica,,,
91540,Amazonas,Puerto Nariño,EDILBERTO SUAREZ PINTO,despachoalcalde@puertonarino-amazonas.gov.co,Hoja 3
91669,Amazonas,Puerto Santander,,,
91798,Amazonas,Tarapacá,,,
94001,Guainía,Inírida,ARTURO ALEXANDER SÁNCHEZ ESCOBAR,alcaldia@inirida-guainia.gov.co,Hoja 3
94343,Guainía,Barranco Minas,,,
94663,Guainía,Mapiripana,,,
94883,Guainía,San Felipe,,,
94884,Guainía,Puerto Colombia,,,
94885,Guainía,La Guadalupe,,,
94886,Guainía,Cacahual,,,
94887,Guainía,Pana Pana,,,
94888,Guainía,Morichal,,,
95001,Guaviare,San José del Guaviare,WILLY ALEJANDRO RODRÍGUEZ ROJAS,contactenos@sanjosedelguaviare-guaviare.gov.co,Hoja 3
95015,Guaviare,Calamar,FARID CAMILO CASTAÑO GARCIA,contactenos@calamar-guaviare.gov.co,Hoja 3
95025,Guaviare,El Retorno,JHONNY JAIBER CASANOVA LÓPEZ,contactenos@elretorno-guaviare.gov.co,Hoja 3
95200,Guaviare,Miraflores,EDWIN IOVANNI DIAZ,despacho@miraflores-guaviare.gov.co,Hoja 3
97001,Vaupés,Mitú,MARCO ALIRIO PORRAS PÉREZ,alcaldia@mitu-vaupes.gov.co,Hoja 3
